2886,3093,20.428811904761908
2886,3145,82.73778095238099
2886,3724,22.67211190476191
2886,565,20.428811904761908
2886,736,3.581
2886,2731,33.52799761904763
2886,1545,1.6400619047619047
2886,3616,69.67648095238096
2886,2908,79.77055238095241
2886,702,33.14278333333334
2886,162,8.138585714285714
2886,2518,34.84533571428571
2886,958,1.1376
2886,2322,0.2598
2886,2069,0.7442857142857143
3093,3145,31.127328571428574
3093,565,71.71682857142858
3093,3724,77.14882857142857
3093,406,6.872
3093,1545,12.338578571428572
3093,3616,2.3875619047619048
3093,2731,1.4399285714285714
3093,2322,9.764066666666668
3093,958,4.323466666666667
3093,162,0.2598
3093,2908,0.2598
3145,565,28.436328571428575
3145,3724,33.51262857142857
3145,2731,15.112347619047616
3145,3616,50.398030952380964
3145,1545,12.338578571428572
3145,2908,40.794435714285726
3145,702,7.60475
3145,162,2.1868857142857143
3145,2322,9.764066666666668
3145,958,5.201266666666666
3145,2518,0.7442857142857143
3145,2069,0.7442857142857143
565,3724,66.21182857142857
565,406,6.237
565,2731,1.4399285714285714
565,1545,9.647578571428573
565,3616,2.3875619047619048
565,2322,7.0730666666666675
565,958,2.646466666666667
565,2908,0.2598
565,162,0.2598
3724,406,3.959
3724,2731,3.825228571428571
3724,3616,4.772861904761905
3724,1545,12.338578571428572
3724,2908,1.8996
3724,2322,9.764066666666668
3724,958,4.323466666666667
3724,162,0.2598
1621,2551,48.615166666666674
1621,2787,248.34191666666666
1621,2321,2.1559999999999997
1621,1939,1.347
1621,389,0.2615
1621,1833,129.88521666666665
1621,3056,31.813033333333333
1621,2148,36.66883333333334
1621,2831,8.8895
1621,3516,60.920000000000016
1621,990,0.9435
1621,509,0.9435
1621,2641,1.8395833333333331
1621,3333,2.3995
1621,2440,4.4165
1621,2813,0.79225
2551,2787,199.77391666666654
2551,2321,3.207
2551,1833,105.65755000000001
2551,389,0.2615
2551,1939,0.2615
2551,3516,11.197499999999998
2551,990,0.9435
2551,509,0.9435
2551,2831,10.211333333333334
2551,3056,0.7682
2551,2641,37.25358333333334
2551,1820,16.1815
2551,2813,0.79225
2787,2321,5.363
2787,2052,2.88
2787,509,5.398499999999999
2787,389,2.333
2787,990,2.498
2787,1939,21.998499999999996
2787,1833,114.92755
2787,3056,22.382033333333336
2787,3494,105.9865
2787,2148,32.596833333333336
2787,3516,9.566416666666667
2787,2831,9.125833333333333
2787,2641,17.2785
2787,3104,13.083499999999999
2787,2086,0.4925
2787,1820,21.025500000000005
2787,3534,1.435
3106,3675,99.48565000000002
3106,39,21.929733333333335
3106,3406,64.25014999999999
3106,3769,11.446333333333333
3106,2854,5.657733333333333
3106,3228,0.774
3106,2769,0.774
3106,3504,1.4519
3106,3630,0.774
3106,2283,12.604166666666666
3106,103,12.903
3106,397,1.3385
3106,2523,1.4166666666666667
3106,3053,1.54
3106,3271,1.54
3106,3749,1.438
3106,555,1.58425
3106,2982,6.476916666666667
3106,90,0.5095
3106,488,0.5095
3675,39,36.0794
3675,3126,1.9805000000000001
3675,3406,58.148149999999994
3675,2854,0.1274
3675,3504,10.572066666666666
3675,2283,12.604166666666666
3675,397,1.3385
3675,1866,6.493
3675,2523,1.4166666666666667
3675,3271,1.54
3675,3053,1.54
3675,555,1.58425
3675,2982,7.809583333333333
3675,90,0.5095
3675,2914,1.3326666666666667
3675,488,0.5095
39,3126,54.74083333333332
39,2854,131.2117333333333
39,3769,1.8948333333333334
39,2523,3.207666666666667
39,3504,17.674566666666667
39,3406,21.179900000000004
39,2858,1.2293333333333334
39,2982,1.24
39,2148,4.885
39,3271,2.675
39,3053,2.675
156,3056,17.41766666666667
156,2073,15.466666666666665
156,2918,109.92249999999997
156,3082,35.464000000000006
156,2189,8.494666666666667
156,2815,72.02933333333331
156,1541,17.448
156,2938,8.9605
156,1676,0.7506666666666666
156,2652,7.729500000000001
156,2281,6.0605
3056,2073,44.67916666666667
3056,2280,60.729
3056,3117,9.7195
3056,3142,3.164
3056,1536,3.084
3056,1300,2.558
3056,1676,1.5426666666666666
3056,2148,6.310333333333333
3056,3516,0.7682
3056,2831,0.7682
3056,1833,8.125
3056,1960,2.9463333333333335
3056,2938,2.9463333333333335
3056,2544,2.9463333333333335
3056,3293,1.421
2073,766,15.575516666666667
2073,3107,15.575516666666667
2073,1959,0.23099999999999998
2073,3302,1.8921666666666666
2073,1536,1.328
2073,3117,0.7455
2073,1300,2.558
2073,3081,3.1151
2073,3514,0.97935
2073,2781,0.97935
2073,1676,0.7506666666666666
1795,3333,37.73866666666667
1795,2535,23.452999999999996
1795,2440,49.080666666666666
1795,975,1.7663333333333333
1795,470,3.013833333333333
1795,2744,18.721500000000002
1795,3617,2.297
3333,2440,168.713
3333,975,1.9289999999999998
3333,2744,12.499
3333,3041,0.5810000000000001
3333,2535,0.25766666666666665
3333,470,0.25766666666666665
3333,2753,19.479
3333,3516,2.3995
3333,1833,2.3995
3333,3104,8.305
3333,2121,3.5295
3333,2978,12.959
2008,2962,112.28401666666666
2008,1214,98.30999999999997
2008,3698,319.9638333333334
2008,575,32.359500000000004
2008,1970,68.12616666666665
2008,3786,71.63801666666667
2008,526,12.216333333333331
2008,2052,0.9476666666666667
2008,3617,13.528666666666666
2008,478,76.76499999999997
2008,2497,13.213999999999999
2008,3462,39.943000000000005
2008,1748,46.26249999999998
2008,2681,41.9165
2008,95,8.6315
2008,653,3.227
2008,3429,30.853516666666668
2008,2373,3.8535999999999997
2008,2958,1.3805999999999998
2008,3748,90.64599999999999
2008,3485,0.95825
2008,2646,122.68749999999997
2008,3730,25.888166666666663
2008,2907,111.35983333333336
2008,1899,30.46
2008,1319,2.969333333333333
2008,2860,2.38
2008,1733,5.146
2008,3664,3.0875
2008,1337,0.7679999999999999
2962,526,4.095333333333333
2962,3786,54.61984999999999
2962,1214,2.766
2962,2681,7.074999999999999
2962,2497,2.4935
2962,2958,1.3805999999999998
2962,3429,29.908849999999997
2962,2373,3.8535999999999997
2962,3485,2.85325
2962,1899,2.917
1922,2380,36.66866666666667
1922,2185,0.3006666666666667
1922,191,0.077
1922,3236,0.077
1922,2356,0.077
1922,591,0.077
1922,32,1.0371666666666666
1922,109,1.7335
1922,218,10.9755
1922,889,1.425
1922,2992,3.4015000000000004
2380,2185,1.8242500000000001
2380,591,2.2224000000000004
2380,32,4.762066666666667
2380,3570,1.06
2380,255,1.06
2380,2954,1.5235833333333333
2380,109,20.543049999999997
2380,999,23.687083333333334
2380,2992,8.138266666666667
2380,418,1.1802666666666668
2380,2198,0.6346666666666666
2380,1969,1.1665
2380,2282,0.09333333333333334
2380,3223,0.09333333333333334
2380,3765,0.09333333333333334
2380,3171,4.523
2380,2582,0.3708
2380,3386,0.3708
2380,744,0.5456000000000001
526,3689,117.96699999999998
526,3786,4.095333333333333
526,3485,21.690499999999997
526,2535,4.808
526,2348,10.31
526,1214,2.8495
526,2989,20.457
526,3617,10.096
526,2398,54.324000000000005
526,1463,1.22
526,1866,18.8465
526,67,133.51899999999998
526,3504,3.451
526,121,4.006
526,581,19.512000000000004
526,368,2.8855
526,3429,4.064
526,2373,7.6339999999999995
3689,2398,1.089
3689,2914,1.8185
3689,3504,3.676166666666667
3689,555,1.8576666666666668
3689,2982,1.8576666666666668
886,1581,101.78733333333328
886,2348,0.4116666666666667
886,3136,8.045833333333333
886,1463,18.176333333333336
886,653,5.391
886,1537,3.8760000000000003
886,2282,1.3198333333333334
886,2523,4.762
886,3002,2.304
1581,1463,108.44966666666667
1581,653,71.85033333333334
1581,3136,65.78800000000001
1581,2348,46.29799999999999
1581,1537,125.9975
1581,575,0.684
1581,1866,1.975
1581,2523,10.232
1581,2282,1.3198333333333334
1581,1214,9.691333333333333
1581,3002,0.959
590,968,3.922
590,3331,1.4849999999999999
590,3768,0.9795
590,2493,0.1955
590,1944,17.307
590,232,1.972
968,3768,11.944
2000,2502,41.606166666666674
2000,2921,172.2491666666666
2000,368,85.51975
2000,1386,1.168
2000,1291,9.393166666666666
2000,660,2.67675
2000,3734,5.2059999999999995
2502,2921,48.76416666666667
2502,1291,47.30866666666667
2502,3744,3.161
2502,3769,0.546
2502,368,3.6342499999999998
2502,660,2.67675
2502,1957,9.616
2502,719,0.859
2502,2532,0.859
2921,368,67.94475
2921,1386,1.168
2921,121,2.458
2921,1291,12.200666666666669
2921,660,2.67675
2921,1957,0.989
2921,3734,33.9795
2921,2355,3.999
2921,339,3.999
2921,107,2.054
2921,3776,9.329
2921,103,2.054
2921,2673,0.866
478,1748,13.0885
478,95,3.574
478,2681,2.6955
478,1214,1.1255
478,3002,3.1755
478,3698,32.054
478,1899,2.425
1748,95,22.387
1748,3002,8.256
1748,2907,16.03
1748,905,15.512
1748,1024,4.825
1748,1344,1.902
1748,673,1.902
1748,173,4.825
69,3650,158.34416666666672
69,3752,0.3175
69,2906,0.446
69,3405,19.973333333333333
69,2646,0.8945
69,1164,0.9815
69,2501,0.9815
69,2808,0.9815
69,397,2.081
69,2562,1.2123333333333333
69,2440,1.6493333333333335
69,496,1.6493333333333335
3650,3405,46.61133333333334
3650,217,4.398
3650,3752,0.3175
3650,2906,11.923333333333336
3650,2646,0.8945
3650,2501,0.9815
3650,2808,0.9815
3650,1164,0.9815
3650,397,2.081
3650,2562,1.2123333333333333
3650,673,1.6083333333333334
3650,1344,1.6083333333333334
3650,496,1.6493333333333335
3650,2440,1.6493333333333335
2769,3228,136.43321666666657
2769,3630,55.31871666666665
2769,719,1.913
2769,1386,1.0595
2769,103,1.0595
2769,836,0.138
2769,3744,2.9721666666666664
2769,1145,1.154
